102C50	265480
102C50	335520
102C50	335370
102C50	162190
102C50	254820
102C50	399150
102C50	399640
102C50	542970
102C50	01097040
102C4F	038890
102C4F	156350
102C4F	037770
102C4F	090360
102C4F	155800
102C4F	039230
102C4F	156840
102C4F	156520
102C4F	039220
102C4F	038240
102C4E	326800
102C4E	326990
102C4E	091610
102C4E	105630
102C4E	093330
102C4E	082650
102C4E	091680
102C4E	285490
102C4E	091020
102C4E	322340
102C4D	005240
102C4D	006870
102C4D	005340
102C4D	006060
102C4D	006980
102C4D	005070
102C4D	005290
102C4D	006370
102C4D	005470
102C4D	005320
102C4C	202180
102C4C	202870
102C4C	199990
102C4C	207540
102C4C	202750
102C4C	205650
102C4C	199510
102C4C	202470
102C4C	199320
102C4C	01050110
102C4B	365180
102C4B	363330
102C4B	361660
102C4B	533870
102C4B	359430
102C4B	346860
102C4B	365960
102C4B	363760
102C4B	369170
102C4B	366040
102C4A	534480
102C4A	399260
102C4A	097170
102C4A	051430
102C4A	052450
102C4A	052330
102C4A	150560
102C4A	271790
102C4A	097490
102C4A	035260
102C49	225090
102C49	280400
102C49	328740
102C49	100440
102C49	165680
102C49	118750
102C49	226190
102C49	046510
102C49	043800
102C49	245070
102C48	411170
102C48	411210
102C48	410890
102C48	411220
102C48	411190
102C48	01086310
102C48	261100
102C48	402210
102C48	356950
102C48	084500
102C47	085740
102C47	146980
102C47	420530
102C47	194320
102C47	067700
102C47	085880
102C47	181830
102C47	002170
102C47	215170
102C47	242710
102C46	165340
102C46	166820
102C46	176370
102C46	169770
102C46	172460
102C46	168170
102C46	165330
102C46	168340
102C46	163880
